subject,responses,word,same,version_with_order,item,Class,string,ambiguity_type,relatedness,version
hrjhb5c811,"{""Q0"":4}",guide,True,M2_b_M2_a,29,N,guide,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":4}",clear,False,M1_b_M2_b,95,V,cleared,Polysemy,4,M1_b_M2_b
hrjhb5c811,"{""Q0"":0}",stake,False,M2_a_M1_a,77,V,staked,Polysemy,0,M1_a_M2_a
hrjhb5c811,"{""Q0"":4}",lock,True,M1_a_M1_b,108,N,locks,Homonymy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":4}",fix,True,M1_a_M1_b,80,V,fixed,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":0}",pick,False,M1_b_M2_b,78,V,picked,Polysemy,0,M1_b_M2_b
hrjhb5c811,"{""Q0"":0}",cross,False,M1_a_M2_b,82,V,crossed,Polysemy,0,M1_a_M2_b
hrjhb5c811,"{""Q0"":4}",blood,True,M2_b_M2_a,23,N,blood,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":4}",course,True,M1_a_M1_b,44,N,course,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":0}",lap,False,M1_b_M2_b,109,V,lapped,Homonymy,0,M1_b_M2_b
hrjhb5c811,"{""Q0"":0}",band,False,M1_b_M2_b,97,N,band,Homonymy,0,M1_b_M2_b
hrjhb5c811,"{""Q0"":0}",rock,False,M2_b_M1_a,113,N,rock,Homonymy,0,M1_a_M2_b
hrjhb5c811,"{""Q0"":0}",push,False,M1_a_M2_b,86,V,pushed,Polysemy,0,M1_a_M2_b
hrjhb5c811,"{""Q0"":0}",case,False,M2_a_M1_b,24,N,case,Homonymy,0,M1_b_M2_a
hrjhb5c811,"{""Q0"":3}",dream,True,M2_b_M2_a,8,N,dream,Polysemy,3,M2_a_M2_b
hrjhb5c811,"{""Q0"":4}",position,True,M1_b_M1_a,33,N,position,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":4}",lunch,False,M1_a_M2_a,12,N,lunch,Polysemy,4,M1_a_M2_a
hrjhb5c811,"{""Q0"":0}",serve,False,M2_a_M1_b,92,V,served,Polysemy,0,M1_b_M2_a
hrjhb5c811,"{""Q0"":0}",cone,False,M2_a_M1_b,26,N,cone,Polysemy,0,M1_b_M2_a
hrjhb5c811,"{""Q0"":4}",market,True,M1_a_M1_b,31,N,market,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":0}",page,True,M1_a_M1_b,110,N,page,Homonymy,0,M1_a_M1_b
hrjhb5c811,"{""Q0"":0}",fan,False,M1_b_M2_b,69,N,fan,Homonymy,0,M1_b_M2_b
hrjhb5c811,"{""Q0"":0}",pupil,False,M1_b_M2_b,61,N,pupil,Homonymy,0,M1_b_M2_b
hrjhb5c811,"{""Q0"":0}",yard,False,M1_a_M2_b,64,N,yards,Homonymy,0,M1_a_M2_b
hrjhb5c811,"{""Q0"":2}",stay,False,M2_a_M1_a,81,V,stayed,Polysemy,2,M1_a_M2_a
hrjhb5c811,"{""Q0"":0}",cape,False,M2_a_M1_a,57,N,cape,Homonymy,0,M1_a_M2_a
hrjhb5c811,"{""Q0"":4}",atmosphere,True,M1_b_M1_a,20,N,atmosphere,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":4}",book,True,M2_a_M2_b,1,N,book,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":4}",palm,True,M2_a_M2_b,101,N,palm,Homonymy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":4}",examination,True,M2_a_M2_b,9,N,examination,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":4}",toast,True,M1_b_M1_a,72,V,toasted,Homonymy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":1}",cold,False,M1_b_M2_a,41,N,cold,Polysemy,1,M1_b_M2_a
hrjhb5c811,"{""Q0"":4}",class,False,M1_b_M2_a,4,N,class,Polysemy,4,M1_b_M2_a
hrjhb5c811,"{""Q0"":1}",beam,False,M1_b_M2_b,22,N,beam,Polysemy,1,M1_b_M2_b
hrjhb5c811,"{""Q0"":1}",jam,False,M2_b_M1_b,99,N,jam,Homonymy,1,M1_b_M2_b
hrjhb5c811,"{""Q0"":3}",perch,True,M1_a_M1_b,105,N,perch,Homonymy,3,M1_a_M1_b
hrjhb5c811,"{""Q0"":4}",newspaper,False,M1_a_M2_b,16,N,newspaper,Polysemy,4,M1_a_M2_b
hrjhb5c811,"{""Q0"":4}",bat,True,M1_a_M1_b,56,N,bat,Homonymy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":0}",degree,False,M1_b_M2_b,46,N,degrees,Polysemy,0,M1_b_M2_b
hrjhb5c811,"{""Q0"":0}",mold,False,M2_a_M1_a,59,N,mold,Homonymy,0,M1_a_M2_a
hrjhb5c811,"{""Q0"":4}",ground,True,M2_a_M2_b,28,N,ground,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":4}",call,True,M2_a_M2_b,87,V,called,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":0}",punch,False,M2_b_M1_a,106,N,punch,Homonymy,0,M1_a_M2_b
hrjhb5c811,"{""Q0"":4}",bail,True,M2_a_M2_b,112,V,bailed,Homonymy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":0}",racket,False,M1_b_M2_a,71,N,racket,Homonymy,0,M1_b_M2_a
hrjhb5c811,"{""Q0"":4}",act,True,M2_b_M2_a,19,N,act,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":0}",medicine,False,M2_a_M1_a,14,N,medicine,Polysemy,0,M1_a_M2_a
hrjhb5c811,"{""Q0"":0}",film,False,M2_a_M1_a,27,N,film,Polysemy,0,M1_a_M2_a
hrjhb5c811,"{""Q0"":0}",toll,True,M2_b_M2_a,103,N,toll,Homonymy,0,M2_a_M2_b
hrjhb5c811,"{""Q0"":0}",port,False,M2_a_M1_b,68,N,port,Homonymy,0,M1_b_M2_a
hrjhb5c811,"{""Q0"":1}",dinner,False,M1_b_M2_a,7,N,dinner,Polysemy,1,M1_b_M2_a
hrjhb5c811,"{""Q0"":2}",cause,False,M2_a_M1_b,25,N,cause,Polysemy,2,M1_b_M2_a
hrjhb5c811,"{""Q0"":2}",sing,False,M2_b_M1_a,94,V,sang,Polysemy,2,M1_a_M2_b
hrjhb5c811,"{""Q0"":2}",issue,True,M1_a_M1_b,49,N,issue,Polysemy,2,M1_a_M1_b
hrjhb5c811,"{""Q0"":1}",bank,False,M2_b_M1_a,74,V,banked,Homonymy,1,M1_a_M2_b
hrjhb5c811,"{""Q0"":2}",title,False,M1_b_M2_b,36,N,title,Polysemy,2,M1_b_M2_b
hrjhb5c811,"{""Q0"":1}",tap,False,M1_a_M2_b,107,V,tapped,Homonymy,1,M1_a_M2_b
hrjhb5c811,"{""Q0"":2}",tick,True,M1_b_M1_a,63,N,tick,Homonymy,2,M1_a_M1_b
hrjhb5c811,"{""Q0"":4}",date,True,M1_b_M1_a,45,N,date,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":0}",clog,False,M2_b_M1_b,76,V,clogged,Polysemy,0,M1_b_M2_b
hrjhb5c811,"{""Q0"":2}",drill,True,M1_a_M1_b,65,N,drill,Homonymy,2,M1_a_M1_b
hrjhb5c811,"{""Q0"":4}",lamb,False,M1_b_M2_a,0,N,lamb,Polysemy,4,M1_b_M2_a
hrjhb5c811,"{""Q0"":1}",clip,False,M1_a_M2_a,98,N,clip,Homonymy,1,M1_a_M2_a
hrjhb5c811,"{""Q0"":1}",board,False,M1_b_M2_b,39,N,board,Polysemy,1,M1_b_M2_b
hrjhb5c811,"{""Q0"":0}",draw,False,M2_a_M1_a,89,V,drew,Polysemy,0,M1_a_M2_a
hrjhb5c811,"{""Q0"":4}",charm,True,M2_b_M2_a,40,N,charm,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":1}",cell,False,M1_b_M2_b,58,N,cell,Polysemy,1,M1_b_M2_b
hrjhb5c811,"{""Q0"":4}",load,True,M1_b_M1_a,96,V,loaded,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":4}",check,False,M1_b_M2_a,93,V,checked,Polysemy,4,M1_b_M2_a
hrjhb5c811,"{""Q0"":4}",scene,True,M1_a_M1_b,34,N,scene,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":1}",column,False,M2_b_M1_b,42,N,column,Polysemy,1,M1_b_M2_b
hrjhb5c811,"{""Q0"":1}",company,False,M1_a_M2_a,43,N,company,Polysemy,1,M1_a_M2_a
hrjhb5c811,"{""Q0"":1}",break,False,M2_b_M1_a,91,V,broke,Polysemy,1,M1_a_M2_b
hrjhb5c811,"{""Q0"":2}",barrier,True,M2_b_M2_a,21,N,barrier,Polysemy,2,M2_a_M2_b
hrjhb5c811,"{""Q0"":0}",count,False,M1_a_M2_b,67,N,count,Homonymy,0,M1_a_M2_b
hrjhb5c811,"{""Q0"":3}",sage,True,M1_b_M1_a,70,N,sage,Homonymy,3,M1_a_M1_b
hrjhb5c811,"{""Q0"":4}",message,True,M2_b_M2_a,15,N,message,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":3}",panel,False,M1_a_M2_b,52,N,panel,Polysemy,3,M1_a_M2_b
hrjhb5c811,"{""Q0"":4}",orange,False,M2_a_M1_b,32,N,orange,Polysemy,4,M1_b_M2_a
hrjhb5c811,"{""Q0"":4}",foundation,True,M2_a_M2_b,47,N,foundation,Polysemy,4,M2_a_M2_b
hrjhb5c811,"{""Q0"":4}",chicken,True,M1_a_M1_b,3,N,chicken,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":1}",seal,True,M2_a_M2_b,62,N,seal,Homonymy,1,M2_a_M2_b
hrjhb5c811,"{""Q0"":1}",function,False,M1_a_M2_b,48,N,function,Polysemy,1,M1_a_M2_b
hrjhb5c811,"{""Q0"":0}",tape,False,M2_a_M1_b,54,N,tape,Polysemy,0,M1_b_M2_a
hrjhb5c811,"{""Q0"":4}",intelligence,False,M1_b_M2_b,30,N,intelligence,Polysemy,4,M1_b_M2_b
hrjhb5c811,"{""Q0"":3}",hail,False,M1_b_M2_b,90,V,hailed,Polysemy,3,M1_b_M2_b
hrjhb5c811,"{""Q0"":2}",pen,True,M2_a_M2_b,73,V,penned,Homonymy,2,M2_a_M2_b
hrjhb5c811,"{""Q0"":4}",home,False,M1_a_M2_b,11,N,home,Polysemy,4,M1_a_M2_b
hrjhb5c811,"{""Q0"":1}",pitcher,False,M1_a_M2_b,102,N,pitcher,Homonymy,1,M1_a_M2_b
hrjhb5c811,"{""Q0"":4}",breakfast,False,M2_b_M1_b,2,N,breakfast,Polysemy,4,M1_b_M2_b
hrjhb5c811,"{""Q0"":2}",key,False,M1_b_M2_b,50,N,key,Polysemy,2,M1_b_M2_b
hrjhb5c811,"{""Q0"":1}",block,False,M2_a_M1_b,38,N,block,Polysemy,1,M1_b_M2_a
hrjhb5c811,"{""Q0"":1}",stall,False,M1_b_M2_a,79,V,stalled,Polysemy,1,M1_b_M2_a
hrjhb5c811,"{""Q0"":0}",track,False,M2_a_M1_a,55,N,tracks,Polysemy,0,M1_a_M2_a
hrjhb5c811,"{""Q0"":4}",poach,True,M1_b_M1_a,75,V,poached,Homonymy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":0}",mole,True,M1_b_M1_a,104,N,mole,Homonymy,0,M1_a_M1_b
hrjhb5c811,"{""Q0"":0}",match,False,M2_b_M1_b,60,N,match,Homonymy,0,M1_b_M2_b
hrjhb5c811,"{""Q0"":4}",contribution,False,M1_b_M2_b,5,N,contribution,Polysemy,4,M1_b_M2_b
hrjhb5c811,"{""Q0"":0}",scale,False,M1_a_M2_a,100,N,scale,Homonymy,0,M1_a_M2_a
hrjhb5c811,"{""Q0"":3}",cast,True,M2_b_M2_a,85,V,cast,Polysemy,3,M2_a_M2_b
hrjhb5c811,"{""Q0"":1}",term,False,M1_a_M2_b,35,N,term,Polysemy,1,M1_a_M2_b
hrjhb5c811,"{""Q0"":1}",tip,False,M1_a_M2_a,111,N,tip,Homonymy,1,M1_a_M2_a
hrjhb5c811,"{""Q0"":4}",movement,True,M1_b_M1_a,51,N,movement,Polysemy,4,M1_a_M1_b
hrjhb5c811,"{""Q0"":4}",guard,False,M2_a_M1_b,10,N,guard,Polysemy,4,M1_b_M2_a
hrjhb5c811,"{""Q0"":1}",post,False,M1_b_M2_b,114,N,post,Homonymy,1,M1_b_M2_b
hrjhb5c811,"{""Q0"":4}",run,True,M2_b_M2_a,83,V,ran,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":3}",lamb,False,M1_b_M2_a,0,N,lamb,Polysemy,3,M1_b_M2_a
rpauz27srd,"{""Q0"":4}",movement,True,M2_a_M2_b,51,N,movement,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":4}",board,True,M1_b_M1_a,39,N,board,Polysemy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":4}",pen,True,M1_b_M1_a,73,V,penned,Homonymy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":4}",cause,False,M2_b_M1_b,25,N,cause,Polysemy,4,M1_b_M2_b
rpauz27srd,"{""Q0"":1}",message,False,M2_b_M1_b,15,N,message,Polysemy,1,M1_b_M2_b
rpauz27srd,"{""Q0"":4}",appeal,True,M2_b_M2_a,37,N,appeal,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":2}",spill,False,M1_a_M2_b,84,V,spilled,Polysemy,2,M1_a_M2_b
rpauz27srd,"{""Q0"":2}",sing,False,M1_a_M2_b,94,V,sang,Polysemy,2,M1_a_M2_b
rpauz27srd,"{""Q0"":1}",block,False,M1_b_M2_a,38,N,block,Polysemy,1,M1_b_M2_a
rpauz27srd,"{""Q0"":0}",cold,False,M1_b_M2_b,41,N,cold,Polysemy,0,M1_b_M2_b
rpauz27srd,"{""Q0"":0}",punch,False,M1_b_M2_b,106,N,punch,Homonymy,0,M1_b_M2_b
rpauz27srd,"{""Q0"":1}",examination,False,M2_a_M1_b,9,N,examination,Polysemy,1,M1_b_M2_a
rpauz27srd,"{""Q0"":4}",newspaper,True,M2_a_M2_b,16,N,newspaper,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":2}",dream,False,M1_a_M2_a,8,N,dream,Polysemy,2,M1_a_M2_a
rpauz27srd,"{""Q0"":3}",count,True,M1_a_M1_b,67,N,count,Homonymy,3,M1_a_M1_b
rpauz27srd,"{""Q0"":4}",company,True,M2_a_M2_b,43,N,company,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":1}",title,False,M1_a_M2_b,36,N,title,Polysemy,1,M1_a_M2_b
rpauz27srd,"{""Q0"":0}",guide,False,M1_a_M2_a,29,N,guide,Polysemy,0,M1_a_M2_a
rpauz27srd,"{""Q0"":0}",cell,False,M1_b_M2_b,58,N,cell,Polysemy,0,M1_b_M2_b
rpauz27srd,"{""Q0"":2}",break,False,M1_a_M2_a,91,V,broke,Polysemy,2,M1_a_M2_a
rpauz27srd,"{""Q0"":1}",band,False,M1_b_M2_b,97,N,band,Homonymy,1,M1_b_M2_b
rpauz27srd,"{""Q0"":0}",palm,False,M2_a_M1_b,101,N,palm,Homonymy,0,M1_b_M2_a
rpauz27srd,"{""Q0"":0}",case,False,M2_a_M1_a,24,N,case,Homonymy,0,M1_a_M2_a
rpauz27srd,"{""Q0"":1}",foundation,False,M2_a_M1_b,47,N,foundation,Polysemy,1,M1_b_M2_a
rpauz27srd,"{""Q0"":0}",draw,False,M1_a_M2_b,89,V,drew,Polysemy,0,M1_a_M2_b
rpauz27srd,"{""Q0"":1}",class,True,M1_a_M1_b,4,N,class,Polysemy,1,M1_a_M1_b
rpauz27srd,"{""Q0"":4}",barrier,True,M2_a_M2_b,21,N,barrier,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":2}",drain,False,M2_a_M1_b,88,V,drained,Polysemy,2,M1_b_M2_a
rpauz27srd,"{""Q0"":2}",post,True,M1_b_M1_a,114,N,post,Homonymy,2,M1_a_M1_b
rpauz27srd,"{""Q0"":1}",push,False,M2_b_M1_b,86,V,pushed,Polysemy,1,M1_b_M2_b
rpauz27srd,"{""Q0"":0}",column,False,M1_b_M2_b,42,N,column,Polysemy,0,M1_b_M2_b
rpauz27srd,"{""Q0"":1}",perch,False,M1_b_M2_a,105,N,perch,Homonymy,1,M1_b_M2_a
rpauz27srd,"{""Q0"":4}",yard,True,M1_b_M1_a,64,N,yards,Homonymy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":4}",cross,True,M1_b_M1_a,82,V,crossed,Polysemy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":1}",pick,False,M2_a_M1_a,78,V,picked,Polysemy,1,M1_a_M2_a
rpauz27srd,"{""Q0"":1}",stall,False,M2_b_M1_b,79,V,stalled,Polysemy,1,M1_b_M2_b
rpauz27srd,"{""Q0"":2}",tick,True,M1_b_M1_a,63,N,tick,Homonymy,2,M1_a_M1_b
rpauz27srd,"{""Q0"":1}",cast,False,M2_b_M1_a,85,V,cast,Polysemy,1,M1_a_M2_b
rpauz27srd,"{""Q0"":0}",rock,False,M2_a_M1_a,113,N,rock,Homonymy,0,M1_a_M2_a
rpauz27srd,"{""Q0"":4}",bat,True,M1_b_M1_a,56,N,bat,Homonymy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":0}",course,False,M2_a_M1_b,44,N,course,Polysemy,0,M1_b_M2_a
rpauz27srd,"{""Q0"":4}",book,False,M1_b_M2_a,1,N,book,Polysemy,4,M1_b_M2_a
rpauz27srd,"{""Q0"":2}",bank,False,M1_a_M2_a,74,V,banked,Homonymy,2,M1_a_M2_a
rpauz27srd,"{""Q0"":0}",toast,False,M2_b_M1_b,72,V,toasted,Homonymy,0,M1_b_M2_b
rpauz27srd,"{""Q0"":0}",mold,False,M1_a_M2_b,59,N,mold,Homonymy,0,M1_a_M2_b
rpauz27srd,"{""Q0"":1}",key,False,M2_b_M1_b,50,N,key,Polysemy,1,M1_b_M2_b
rpauz27srd,"{""Q0"":4}",ground,False,M1_b_M2_b,28,N,ground,Polysemy,4,M1_b_M2_b
rpauz27srd,"{""Q0"":4}",port,True,M1_a_M1_b,68,N,port,Homonymy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":0}",pupil,False,M2_a_M1_a,61,N,pupil,Homonymy,0,M1_a_M2_a
rpauz27srd,"{""Q0"":1}",bail,False,M2_b_M1_b,112,V,bailed,Homonymy,1,M1_b_M2_b
rpauz27srd,"{""Q0"":4}",charm,True,M1_a_M1_b,40,N,charm,Polysemy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":0}",date,False,M1_b_M2_a,45,N,date,Polysemy,0,M1_b_M2_a
rpauz27srd,"{""Q0"":4}",lunch,False,M1_a_M2_a,12,N,lunch,Polysemy,4,M1_a_M2_a
rpauz27srd,"{""Q0"":2}",beam,True,M2_b_M2_a,22,N,beam,Polysemy,2,M2_a_M2_b
rpauz27srd,"{""Q0"":0}",fan,False,M2_b_M1_a,69,N,fan,Homonymy,0,M1_a_M2_b
rpauz27srd,"{""Q0"":4}",scene,True,M2_b_M2_a,34,N,scene,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":0}",clip,False,M2_a_M1_b,98,N,clip,Homonymy,0,M1_b_M2_a
rpauz27srd,"{""Q0"":0}",sage,False,M2_a_M1_b,70,N,sage,Homonymy,0,M1_b_M2_a
rpauz27srd,"{""Q0"":1}",jam,False,M1_a_M2_b,99,N,jam,Homonymy,1,M1_a_M2_b
rpauz27srd,"{""Q0"":0}",file,False,M2_b_M1_a,66,N,file,Homonymy,0,M1_a_M2_b
rpauz27srd,"{""Q0"":1}",contribution,False,M2_b_M1_a,5,N,contribution,Polysemy,1,M1_a_M2_b
rpauz27srd,"{""Q0"":0}",tap,False,M1_b_M2_b,107,V,tapped,Homonymy,0,M1_b_M2_b
rpauz27srd,"{""Q0"":2}",blood,False,M1_b_M2_b,23,N,blood,Polysemy,2,M1_b_M2_b
rpauz27srd,"{""Q0"":0}",scale,True,M2_a_M2_b,100,N,scale,Homonymy,0,M2_a_M2_b
rpauz27srd,"{""Q0"":4}",design,False,M2_a_M1_b,6,N,design,Polysemy,4,M1_b_M2_a
rpauz27srd,"{""Q0"":4}",act,True,M2_b_M2_a,19,N,act,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":0}",match,True,M2_b_M2_a,60,N,match,Homonymy,0,M2_a_M2_b
rpauz27srd,"{""Q0"":0}",pitcher,False,M2_a_M1_a,102,N,pitcher,Homonymy,0,M1_a_M2_a
rpauz27srd,"{""Q0"":2}",market,False,M2_b_M1_b,31,N,market,Polysemy,2,M1_b_M2_b
rpauz27srd,"{""Q0"":3}",chicken,False,M1_b_M2_a,3,N,chicken,Polysemy,3,M1_b_M2_a
rpauz27srd,"{""Q0"":4}",call,True,M1_a_M1_b,87,V,called,Polysemy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":3}",cone,True,M2_b_M2_a,26,N,cone,Polysemy,3,M2_a_M2_b
rpauz27srd,"{""Q0"":0}",panel,True,M1_a_M1_b,52,N,panel,Polysemy,0,M1_a_M1_b
rpauz27srd,"{""Q0"":0}",position,False,M2_b_M1_a,33,N,position,Polysemy,0,M1_a_M2_b
rpauz27srd,"{""Q0"":0}",tape,False,M2_a_M1_a,54,N,tape,Polysemy,0,M1_a_M2_a
rpauz27srd,"{""Q0"":4}",poach,True,M1_a_M1_b,75,V,poached,Homonymy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":4}",guard,True,M2_a_M2_b,10,N,guard,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":4}",clear,True,M2_b_M2_a,95,V,cleared,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":3}",issue,True,M2_b_M2_a,49,N,issue,Polysemy,3,M2_a_M2_b
rpauz27srd,"{""Q0"":0}",drill,False,M1_b_M2_a,65,N,drill,Homonymy,0,M1_b_M2_a
rpauz27srd,"{""Q0"":3}",hail,False,M1_a_M2_b,90,V,hailed,Polysemy,3,M1_a_M2_b
rpauz27srd,"{""Q0"":0}",tip,False,M1_b_M2_b,111,N,tip,Homonymy,0,M1_b_M2_b
rpauz27srd,"{""Q0"":1}",clog,False,M1_b_M2_b,76,V,clogged,Polysemy,1,M1_b_M2_b
rpauz27srd,"{""Q0"":0}",cape,False,M1_a_M2_b,57,N,cape,Homonymy,0,M1_a_M2_b
rpauz27srd,"{""Q0"":3}",track,True,M1_a_M1_b,55,N,tracks,Polysemy,3,M1_a_M1_b
rpauz27srd,"{""Q0"":3}",check,False,M2_b_M1_b,93,V,checked,Polysemy,3,M1_b_M2_b
rpauz27srd,"{""Q0"":0}",toll,False,M2_b_M1_b,103,N,toll,Homonymy,0,M1_b_M2_b
rpauz27srd,"{""Q0"":4}",stay,False,M1_a_M2_a,81,V,stayed,Polysemy,4,M1_a_M2_a
rpauz27srd,"{""Q0"":1}",page,False,M1_b_M2_b,110,N,page,Homonymy,1,M1_b_M2_b
rpauz27srd,"{""Q0"":2}",atmosphere,False,M2_a_M1_b,20,N,atmosphere,Polysemy,2,M1_b_M2_a
rpauz27srd,"{""Q0"":0}",film,False,M1_a_M2_b,27,N,film,Polysemy,0,M1_a_M2_b
rpauz27srd,"{""Q0"":1}",mole,True,M2_b_M2_a,104,N,mole,Homonymy,1,M2_a_M2_b
rpauz27srd,"{""Q0"":4}",medicine,True,M1_a_M1_b,14,N,medicine,Polysemy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":3}",racket,True,M2_a_M2_b,71,N,racket,Homonymy,3,M2_a_M2_b
rpauz27srd,"{""Q0"":0}",run,False,M1_b_M2_a,83,V,ran,Polysemy,0,M1_b_M2_a
rpauz27srd,"{""Q0"":1}",term,False,M2_a_M1_a,35,N,term,Polysemy,1,M1_a_M2_a
rpauz27srd,"{""Q0"":4}",home,True,M1_a_M1_b,11,N,home,Polysemy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":4}",degree,True,M1_a_M1_b,46,N,degrees,Polysemy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":4}",fix,True,M1_a_M1_b,80,V,fixed,Polysemy,4,M1_a_M1_b
rpauz27srd,"{""Q0"":4}",load,True,M2_a_M2_b,96,V,loaded,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":1}",intelligence,False,M2_a_M1_a,30,N,intelligence,Polysemy,1,M1_a_M2_a
rpauz27srd,"{""Q0"":4}",breakfast,False,M2_a_M1_a,2,N,breakfast,Polysemy,4,M1_a_M2_a
rpauz27srd,"{""Q0"":1}",orange,False,M1_b_M2_b,32,N,orange,Polysemy,1,M1_b_M2_b
rpauz27srd,"{""Q0"":0}",passage,False,M1_b_M2_a,53,N,passage,Polysemy,0,M1_b_M2_a
rpauz27srd,"{""Q0"":4}",seal,True,M2_b_M2_a,62,N,seal,Homonymy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":0}",function,False,M2_a_M1_a,48,N,function,Polysemy,0,M1_a_M2_a
rpauz27srd,"{""Q0"":3}",lap,True,M1_b_M1_a,109,V,lapped,Homonymy,3,M1_a_M1_b
rpauz27srd,"{""Q0"":1}",serve,False,M1_b_M2_a,92,V,served,Polysemy,1,M1_b_M2_a
rpauz27srd,"{""Q0"":0}",lock,False,M1_a_M2_a,108,N,locks,Homonymy,0,M1_a_M2_a
rpauz27srd,"{""Q0"":4}",dinner,True,M2_a_M2_b,7,N,dinner,Polysemy,4,M2_a_M2_b
rpauz27srd,"{""Q0"":1}",stake,True,M2_b_M2_a,77,V,staked,Polysemy,1,M2_a_M2_b
omhxs9qq5m,"{""Q0"":0}",count,False,M1_a_M2_a,67,N,count,Homonymy,0,M1_a_M2_a
omhxs9qq5m,"{""Q0"":0}",block,False,M1_a_M2_b,38,N,block,Polysemy,0,M1_a_M2_b
omhxs9qq5m,"{""Q0"":4}",breakfast,True,M2_b_M2_a,2,N,breakfast,Polysemy,4,M2_a_M2_b
omhxs9qq5m,"{""Q0"":4}",guide,False,M2_a_M1_a,29,N,guide,Polysemy,4,M1_a_M2_a
omhxs9qq5m,"{""Q0"":0}",key,False,M1_a_M2_b,50,N,key,Polysemy,0,M1_a_M2_b
omhxs9qq5m,"{""Q0"":4}",call,True,M1_b_M1_a,87,V,called,Polysemy,4,M1_a_M1_b
omhxs9qq5m,"{""Q0"":0}",appeal,False,M1_a_M2_a,37,N,appeal,Polysemy,0,M1_a_M2_a
omhxs9qq5m,"{""Q0"":0}",rock,False,M2_a_M1_a,113,N,rock,Homonymy,0,M1_a_M2_a
omhxs9qq5m,"{""Q0"":0}",seal,False,M1_a_M2_a,62,N,seal,Homonymy,0,M1_a_M2_a
omhxs9qq5m,"{""Q0"":3}",barrier,False,M1_b_M2_b,21,N,barrier,Polysemy,3,M1_b_M2_b
omhxs9qq5m,"{""Q0"":4}",company,True,M2_b_M2_a,43,N,company,Polysemy,4,M2_a_M2_b
omhxs9qq5m,"{""Q0"":0}",panel,False,M2_b_M1_b,52,N,panel,Polysemy,0,M1_b_M2_b
omhxs9qq5m,"{""Q0"":4}",mold,True,M1_b_M1_a,59,N,mold,Homonymy,4,M1_a_M1_b
omhxs9qq5m,"{""Q0"":2}",movement,False,M1_a_M2_b,51,N,movement,Polysemy,2,M1_a_M2_b
omhxs9qq5m,"{""Q0"":3}",contribution,True,M1_a_M1_b,5,N,contribution,Polysemy,3,M1_a_M1_b
omhxs9qq5m,"{""Q0"":4}",chicken,True,M1_a_M1_b,3,N,chicken,Polysemy,4,M1_a_M1_b
