Unnamed: 0,word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,dominance_sentence2,sd_dominance_sentence2,string
470,pen,She penned her livestock.,She penned her memoirs.,False,Homonymy,livestock,memoirs,M1_b_M2_a,V,0.647058824,0.0,0.647058824,17,0.996316746,0.4806183579999999,0.185153425,0.241642305,M1_b,M2_a,0.0,1.4411533842457802,penned
471,pen,She penned her livestock.,She penned her thoughts.,False,Homonymy,livestock,thoughts,M1_b_M2_b,V,0.5,0.0,0.5,12,0.797724035,0.354411125,0.140421927,0.230283093,M1_b,M2_b,0.9090909090909092,1.04446593573419,penned
472,pen,She penned her animals.,She penned her livestock.,True,Homonymy,animals,livestock,M1_a_M1_b,V,3.529411765,4.0,0.470588235,17,1.067570083,0.078797758,0.03989011,0.2589237769999999,M1_a,M1_b,,,penned
473,pen,She penned her memoirs.,She penned her thoughts.,True,Homonymy,memoirs,thoughts,M2_a_M2_b,V,3.3,4.0,0.7,10,1.159501809,0.447730839,0.078773856,0.366666667,M2_a,M2_b,,,penned
474,perch,It was a tasty perch.,It was a lofty perch.,False,Homonymy,tasty,lofty,M1_a_M2_a,N,0.666666667,1.0,0.333333333,9,0.7071067809999999,0.161617517,0.047499657,0.23570226,M1_a,M2_a,0.6842105263157889,1.24956132653501,perch
475,perch,It was a tasty perch.,It was a secure perch.,False,Homonymy,tasty,secure,M1_a_M2_b,N,0.6,0.0,0.6,5,0.8944271909999999,0.173960328,0.0516572,0.4,M1_a,M2_b,0.4,1.35335839575791,perch
476,perch,It was a freshwater perch.,It was a lofty perch.,False,Homonymy,freshwater,lofty,M1_b_M2_a,N,1.3125,1.0,0.3125,16,1.447699324,0.316257119,0.119325459,0.361924831,M1_b,M2_a,0.4,1.4653901941300902,perch
477,perch,It was a freshwater perch.,It was a secure perch.,False,Homonymy,freshwater,secure,M1_b_M2_b,N,1.666666667,2.0,0.333333333,15,1.290994449,0.333974421,0.1161462069999999,0.333333333,M1_b,M2_b,0.368421052631579,1.60591013709393,perch
478,perch,It was a tasty perch.,It was a freshwater perch.,True,Homonymy,tasty,freshwater,M1_a_M1_b,N,2.25,2.5,0.25,12,1.602554779,0.188228965,0.107634246,0.462617716,M1_a,M1_b,,,perch
479,perch,It was a lofty perch.,It was a secure perch.,True,Homonymy,lofty,secure,M2_a_M2_b,N,2.5,3.0,0.5,20,1.504379571,0.1151474119999999,0.025611639,0.336389499,M2_a,M2_b,,,perch
480,pick,He picked his coffee.,He picked his scab.,False,Polysemy,coffee,scab,M1_a_M2_a,V,0.7333333329999999,1.0,0.2666666669999999,15,0.798808637,0.15991509,0.086674511,0.206251503,M1_a,M2_a,-0.3529411764705879,1.3666188418222298,picked
481,pick,He picked his coffee.,He picked his nose.,False,Polysemy,coffee,nose,M1_a_M2_b,V,0.538461538,0.0,0.538461538,13,0.877058019,0.211315513,0.1015018219999999,0.243252128,M1_a,M2_b,0.133333333333333,1.4573295865416005,picked
482,pick,He picked his dinner.,He picked his scab.,False,Polysemy,dinner,scab,M1_b_M2_a,V,0.894736842,1.0,0.105263158,19,0.87526103,0.291501582,0.0939609409999999,0.200798652,M1_b,M2_a,-0.454545454545455,1.50324324702965,picked
483,pick,He picked his dinner.,He picked his nose.,False,Polysemy,dinner,nose,M1_b_M2_b,V,0.583333333,0.0,0.583333333,12,1.164500153,0.366639793,0.109284937,0.3361622379999999,M1_b,M2_b,0.2916666666666669,1.45898018780441,picked
484,pick,He picked his coffee.,He picked his dinner.,True,Polysemy,coffee,dinner,M1_a_M1_b,V,3.428571429,4.0,0.571428571,7,0.786795792,0.221626163,0.06498313,0.297380857,M1_a,M1_b,,,picked
485,pick,He picked his scab.,He picked his nose.,True,Polysemy,scab,nose,M2_a_M2_b,V,3.636363636000001,4.0,0.363636364,11,0.504524979,0.156949222,0.058389723,0.152120005,M2_a,M2_b,,,picked
486,pitcher,He saw the fast pitcher.,He saw the glass pitcher.,False,Homonymy,fast,glass,M1_a_M2_a,N,0.071428571,0.0,0.071428571,14,0.267261242,0.448589623,0.058187366,0.071428571,M1_a,M2_a,-0.0384615384615385,1.61197442239681,pitcher
487,pitcher,He saw the fast pitcher.,He saw the plastic pitcher.,False,Homonymy,fast,plastic,M1_a_M2_b,N,0.307692308,0.0,0.307692308,13,0.630425172,0.352484643,0.079657257,0.174848483,M1_a,M2_b,0.157894736842105,1.30226972350145,pitcher
488,pitcher,He saw the right-handed pitcher.,He saw the glass pitcher.,False,Homonymy,right-handed,glass,M1_b_M2_a,N,0.4,0.0,0.4,15,0.828078671,0.5604448910000001,0.0707706209999999,0.2138089939999999,M1_b,M2_a,-0.1875,1.5585784121008102,pitcher
489,pitcher,He saw the right-handed pitcher.,He saw the plastic pitcher.,False,Homonymy,right-handed,plastic,M1_b_M2_b,N,0.153846154,0.0,0.153846154,13,0.3755338079999999,0.553768069,0.083898902,0.104154339,M1_b,M2_b,0.411764705882353,1.5434872662825805,pitcher
490,pitcher,He saw the fast pitcher.,He saw the right-handed pitcher.,True,Homonymy,fast,right-handed,M1_a_M1_b,N,3.785714286,4.0,0.214285714,14,0.425815314,0.514390618,0.066372216,0.11380393,M1_a,M1_b,,,pitcher
491,pitcher,He saw the glass pitcher.,He saw the plastic pitcher.,True,Homonymy,glass,plastic,M2_a_M2_b,N,3.5,4.0,0.5,8,1.4142135619999998,0.054722905,0.028729558,0.5,M2_a,M2_b,,,pitcher
492,poach,She poached the deer.,She poached the eggs.,False,Homonymy,deer,eggs,M1_a_M2_a,V,0.833333333,0.5,0.333333333,12,0.937436867,0.177143097,0.1460799569999999,0.270614714,M1_a,M2_a,1.22222222222222,0.7320844981409599,poached
493,poach,She poached the deer.,She poached the vegetables.,False,Homonymy,deer,vegetables,M1_a_M2_b,V,1.363636364,1.0,0.363636364,11,1.433368569,0.20310396,0.146395802,0.432176885,M1_a,M2_b,-0.4375,1.3647344063956202,poached
494,poach,She poached the bear.,She poached the eggs.,False,Homonymy,bear,eggs,M1_b_M2_a,V,0.571428571,0.0,0.571428571,7,0.786795792,0.195071042,0.10395509,0.297380857,M1_b,M2_a,1.1363636363636398,1.5521246435421698,poached
495,poach,She poached the bear.,She poached the vegetables.,False,Homonymy,bear,vegetables,M1_b_M2_b,V,0.5,0.0,0.5,14,0.940539943,0.273703039,0.119645,0.251369873,M1_b,M2_b,0.363636363636364,1.5289415743128798,poached
496,poach,She poached the deer.,She poached the bear.,True,Homonymy,deer,bear,M1_a_M1_b,V,3.842105263,4.0,0.1578947369999999,19,0.688247202,0.075741172,0.030859768,0.1578947369999999,M1_a,M1_b,,,poached
497,poach,She poached the eggs.,She poached the vegetables.,True,Homonymy,eggs,vegetables,M2_a_M2_b,V,3.142857143,3.0,0.142857143,14,0.8644378220000001,0.094468653,0.037650466,0.231030726,M2_a,M2_b,,,poached
498,port,It was a windy port.,It was a delicious port.,False,Homonymy,windy,delicious,M1_a_M2_a,N,0.2,0.0,0.2,5,0.447213595,0.2250651719999999,0.076441467,0.2,M1_a,M2_a,-1.26315789473684,1.0975784083941802,port
499,port,It was a windy port.,It was a sweet port.,False,Homonymy,windy,sweet,M1_a_M2_b,N,1.5,1.5,0.0,16,1.264911064,0.2308782939999999,0.060819387,0.316227766,M1_a,M2_b,-1.0,0.9733285267845748,port
500,port,It was a seaside port.,It was a delicious port.,False,Homonymy,seaside,delicious,M1_b_M2_a,N,0.538461538,0.0,0.538461538,13,0.660225292,0.208070636,0.083219051,0.183113549,M1_b,M2_a,-1.63157894736842,0.495594627783352,port
501,port,It was a seaside port.,It was a sweet port.,False,Homonymy,seaside,sweet,M1_b_M2_b,N,1.4375,1.5,0.0625,16,1.209338662,0.2145034069999999,0.070518613,0.302334666,M1_b,M2_b,-1.1,1.1652874052533602,port
502,port,It was a windy port.,It was a seaside port.,True,Homonymy,windy,seaside,M1_a_M1_b,N,3.416666667,4.0,0.583333333,12,0.99620492,0.160221756,0.081309736,0.2875795889999999,M1_a,M1_b,,,port
503,port,It was a delicious port.,It was a sweet port.,True,Homonymy,delicious,sweet,M2_a_M2_b,N,3.0,3.0,0.0,15,1.362770288,0.06746316,0.034573555,0.351865775,M2_a,M2_b,,,port
504,position,He was in a distinguished position.,He was in a fetal position.,False,Polysemy,distinguished,fetal,M1_a_M2_a,N,1.071428571,1.0,0.071428571,14,0.997248963,0.4724130029999999,0.116409481,0.266525996,M1_a,M2_a,0.4,1.4653901941300902,position
505,position,He was in a distinguished position.,He was in a yoga position.,False,Polysemy,distinguished,yoga,M1_a_M2_b,N,1.0,1.0,0.0,15,0.845154255,0.377835095,0.123289764,0.21821789,M1_a,M2_b,0.285714285714286,1.38278266986823,position
506,position,He was in a prominent position.,He was in a fetal position.,False,Polysemy,prominent,fetal,M1_b_M2_a,N,0.8888888890000001,1.0,0.111111111,9,0.927960727,0.421254575,0.099252403,0.3093202419999999,M1_b,M2_a,0.363636363636364,1.5289415743128798,position
507,position,He was in a prominent position.,He was in a yoga position.,False,Polysemy,prominent,yoga,M1_b_M2_b,N,0.923076923,1.0,0.076923077,13,1.11516355,0.326377571,0.100645661,0.30929072,M1_b,M2_b,0.0909090909090909,1.47709789175199,position
508,position,He was in a distinguished position.,He was in a prominent position.,True,Polysemy,distinguished,prominent,M1_a_M1_b,N,3.666666667,4.0,0.333333333,12,0.6513389470000001,0.094648838,0.045653522,0.188025358,M1_a,M1_b,,,position
509,position,He was in a fetal position.,He was in a yoga position.,True,Polysemy,fetal,yoga,M2_a_M2_b,N,3.5,4.0,0.5,14,1.160238702,0.2315867539999999,0.0592860579999999,0.310086836,M2_a,M2_b,,,position
510,post,It was a wooden post.,It was a teaching post.,False,Homonymy,wooden,teaching,M1_a_M2_a,N,1.0,1.0,0.0,14,1.109400392,0.234244347,0.113972306,0.296499727,M1_a,M2_a,-0.952380952380952,1.32197543381829,post
511,post,It was a wooden post.,It was a challenging post.,False,Homonymy,wooden,challenging,M1_a_M2_b,N,0.375,0.0,0.375,16,0.619139187,0.320349455,0.108090639,0.154784797,M1_a,M2_b,-0.526315789473684,1.26352333894953,post
512,post,It was a fence post.,It was a teaching post.,False,Homonymy,fence,teaching,M1_b_M2_a,N,0.583333333,0.0,0.583333333,12,0.792961461,0.295176446,0.096424758,0.228908257,M1_b,M2_a,-1.04545454545455,1.32655201923643,post
513,post,It was a fence post.,It was a challenging post.,False,Homonymy,fence,challenging,M1_b_M2_b,N,1.083333333,1.0,0.083333333,12,0.900336637,0.404846311,0.108451903,0.2599048,M1_b,M2_b,-0.375,1.45487685618635,post
514,post,It was a wooden post.,It was a fence post.,True,Homonymy,wooden,fence,M1_a_M1_b,N,3.833333333,4.0,0.166666667,12,0.577350269,0.137798846,0.066809416,0.166666667,M1_a,M1_b,,,post
515,post,It was a teaching post.,It was a challenging post.,True,Homonymy,teaching,challenging,M2_a_M2_b,N,1.363636364,1.0,0.363636364,11,1.120064933,0.205013216,0.0960617659999999,0.337712284,M2_a,M2_b,,,post
516,punch,He had the alcoholic punch.,He had the strongest punch.,False,Homonymy,alcoholic,strongest,M1_a_M2_a,N,0.428571429,0.0,0.428571429,14,1.157868447,0.38242346,0.173151553,0.309453359,M1_a,M2_a,1.1875,1.32759180473518,punch
517,punch,He had the alcoholic punch.,He had the quickest punch.,False,Homonymy,alcoholic,quickest,M1_a_M2_b,N,0.222222222,0.0,0.222222222,9,0.440958552,0.408398867,0.199571908,0.146986184,M1_a,M2_b,1.0,1.30930734141595,punch
518,punch,He had the fruit punch.,He had the strongest punch.,False,Homonymy,fruit,strongest,M1_b_M2_a,N,0.1,0.0,0.1,10,0.316227766,0.439917147,0.1733240489999999,0.1,M1_b,M2_a,0.368421052631579,1.7065405655168,punch
519,punch,He had the fruit punch.,He had the quickest punch.,False,Homonymy,fruit,quickest,M1_b_M2_b,N,0.142857143,0.0,0.142857143,14,0.36313652,0.4501522779999999,0.186375141,0.097052317,M1_b,M2_b,0.476190476190476,1.36451631060415,punch
520,punch,He had the alcoholic punch.,He had the fruit punch.,True,Homonymy,alcoholic,fruit,M1_a_M1_b,N,3.833333333,4.0,0.166666667,12,0.389249472,0.247438788,0.060580909,0.112366644,M1_a,M1_b,,,punch
521,punch,He had the strongest punch.,He had the quickest punch.,True,Homonymy,strongest,quickest,M2_a_M2_b,N,3.777777778,4.0,0.222222222,18,0.548318881,0.060931325,0.042283833,0.12924,M2_a,M2_b,,,punch
522,pupil,She had a brilliant pupil.,She had a dilated pupil.,False,Homonymy,brilliant,dilated,M1_a_M2_a,N,0.7142857140000001,0.0,0.7142857140000001,14,1.4373357530000002,0.324471354,0.164594412,0.3841441379999999,M1_a,M2_a,0.95,1.46808145478878,pupil
523,pupil,She had a brilliant pupil.,She had a cloudy pupil.,False,Homonymy,brilliant,cloudy,M1_a_M2_b,N,0.25,0.0,0.25,8,0.46291005,0.337472141,0.157416463,0.163663418,M1_a,M2_b,0.153846153846154,1.34450448407296,pupil
524,pupil,She had an interested pupil.,She had a dilated pupil.,False,Homonymy,interested,dilated,M1_b_M2_a,N,0.071428571,0.0,0.071428571,14,0.267261242,0.3431870939999999,0.158673644,0.071428571,M1_b,M2_a,1.16666666666667,1.09014026487487,pupil
525,pupil,She had an interested pupil.,She had a cloudy pupil.,False,Homonymy,interested,cloudy,M1_b_M2_b,N,0.153846154,0.0,0.153846154,13,0.3755338079999999,0.353193879,0.2207213039999999,0.104154339,M1_b,M2_b,0.333333333333333,1.46059348668044,pupil
526,pupil,She had a brilliant pupil.,She had an interested pupil.,True,Homonymy,brilliant,interested,M1_a_M1_b,N,3.692307692,4.0,0.307692308,13,0.8548504140000001,0.116787791,0.080570936,0.237092846,M1_a,M1_b,,,pupil
527,pupil,She had a dilated pupil.,She had a cloudy pupil.,True,Homonymy,dilated,cloudy,M2_a_M2_b,N,2.333333333,3.0,0.666666667,15,1.67616342,0.115702033,0.1760723589999999,0.4327835339999999,M2_a,M2_b,,,pupil
528,push,He pushed the cocaine.,He pushed the bed.,False,Polysemy,cocaine,bed,M1_a_M2_a,V,2.2,2.0,0.2,10,1.229272594,0.350416481,0.1085428,0.388730126,M1_a,M2_a,1.3636363636363602,1.04860245067761,pushed
529,push,He pushed the cocaine.,He pushed the desk.,False,Polysemy,cocaine,desk,M1_a_M2_b,V,1.071428571,1.0,0.071428571,14,0.916874768,0.3361094,0.121903241,0.245045089,M1_a,M2_b,1.38095238095238,0.920662287496912,pushed
530,push,He pushed the drugs.,He pushed the bed.,False,Polysemy,drugs,bed,M1_b_M2_a,V,0.846153846,1.0,0.153846154,13,0.554700196,0.363268316,0.127490759,0.153846154,M1_b,M2_a,1.25,1.18321595661992,pushed
531,push,He pushed the drugs.,He pushed the desk.,False,Polysemy,drugs,desk,M1_b_M2_b,V,0.842105263,0.0,0.842105263,19,1.067872126,0.4013211129999999,0.13549304,0.244986667,M1_b,M2_b,1.36842105263158,1.11607080200484,pushed
532,push,He pushed the cocaine.,He pushed the drugs.,True,Polysemy,cocaine,drugs,M1_a_M1_b,V,3.857142857,4.0,0.142857143,14,0.36313652,0.217148781,0.05676192,0.097052317,M1_a,M1_b,,,pushed
533,push,He pushed the bed.,He pushed the desk.,True,Polysemy,bed,desk,M2_a_M2_b,V,4.0,4.0,0.0,7,0.0,0.0947419999999999,0.052688241,0.0,M2_a,M2_b,,,pushed
534,racket,That was a loud racket.,That was a badminton racket.,False,Homonymy,loud,badminton,M1_a_M2_a,N,0.125,0.0,0.125,16,0.341565026,0.286288083,0.088480949,0.085391256,M1_a,M2_a,0.9285714285714292,1.14113881811014,racket
535,racket,That was a loud racket.,That was a tennis racket.,False,Homonymy,loud,tennis,M1_a_M2_b,N,0.176470588,0.0,0.176470588,17,0.52859414,0.298933864,0.102135122,0.12820291,M1_a,M2_b,0.96,1.30639452948436,racket
536,racket,That was an annoying racket.,That was a badminton racket.,False,Homonymy,annoying,badminton,M1_b_M2_a,N,0.166666667,0.0,0.166666667,12,0.389249472,0.262139261,0.062753677,0.112366644,M1_b,M2_a,0.4375,1.63171688720807,racket
537,racket,That was an annoying racket.,That was a tennis racket.,False,Homonymy,annoying,tennis,M1_b_M2_b,N,0.0,0.0,0.0,7,0.0,0.295964241,0.070475042,0.0,M1_b,M2_b,1.6086956521739098,0.4990108793478449,racket
538,racket,That was a loud racket.,That was an annoying racket.,True,Homonymy,loud,annoying,M1_a_M1_b,N,3.384615385,4.0,0.615384615,13,0.960768923,0.16136986,0.049786985,0.266469355,M1_a,M1_b,,,racket
539,racket,That was a badminton racket.,That was a tennis racket.,True,Homonymy,badminton,tennis,M2_a_M2_b,N,3.666666667,4.0,0.333333333,12,0.492365964,0.044394433,0.016634107,0.142133811,M2_a,M2_b,,,racket
540,rock,He liked electronic rock.,He liked limestone rock.,False,Homonymy,electronic,limestone,M1_a_M2_a,N,0.666666667,0.0,0.666666667,12,1.23091491,0.2880806919999999,0.1060142519999999,0.355334527,M1_a,M2_a,-0.2,1.39924791829115,rock
541,rock,He liked electronic rock.,He liked granite rock.,False,Homonymy,electronic,granite,M1_a_M2_b,N,0.181818182,0.0,0.181818182,11,0.404519917,0.303245485,0.111593366,0.121967344,M1_a,M2_b,0.444444444444444,1.61690416690889,rock
542,rock,He liked alternative rock.,He liked limestone rock.,False,Homonymy,alternative,limestone,M1_b_M2_a,N,0.357142857,0.0,0.357142857,14,1.081817762,0.328184485,0.106030166,0.289127959,M1_b,M2_a,-0.130434782608696,1.71369743341135,rock
543,rock,He liked alternative rock.,He liked granite rock.,False,Homonymy,alternative,granite,M1_b_M2_b,N,0.166666667,0.0,0.166666667,18,0.514495755,0.344465852,0.114727795,0.121267813,M1_b,M2_b,-0.470588235294118,1.46277335303626,rock
544,rock,He liked electronic rock.,He liked alternative rock.,True,Homonymy,electronic,alternative,M1_a_M1_b,N,3.727272727,4.0,0.272727273,11,0.467099366,0.065356612,0.052857339,0.140835758,M1_a,M1_b,,,rock
545,rock,He liked limestone rock.,He liked granite rock.,True,Homonymy,limestone,granite,M2_a_M2_b,N,4.0,4.0,0.0,11,0.0,0.036675572,0.009861112,0.0,M2_a,M2_b,,,rock
546,run,She ran the marathon.,She ran the shop.,False,Polysemy,marathon,shop,M1_a_M2_a,V,0.583333333,0.0,0.583333333,12,0.792961461,0.329861701,0.181533337,0.228908257,M1_a,M2_a,-1.11764705882353,1.26897364734145,ran
547,run,She ran the marathon.,She ran the company.,False,Polysemy,marathon,company,M1_a_M2_b,V,0.625,0.5,0.125,8,0.7440238090000001,0.332791328,0.209793985,0.26305214,M1_a,M2_b,-0.8,1.28144655103437,ran
548,run,She ran the race.,She ran the shop.,False,Polysemy,race,shop,M1_b_M2_a,V,0.545454545,0.0,0.545454545,22,0.800432783,0.2939008469999999,0.240969598,0.170652843,M1_b,M2_a,-1.21052631578947,0.917662935482247,ran
549,run,She ran the race.,She ran the company.,False,Polysemy,race,company,M1_b_M2_b,V,0.625,0.5,0.125,8,0.7440238090000001,0.306116045,0.213883042,0.26305214,M1_b,M2_b,-0.6363636363636359,1.4324622340390198,ran
550,run,She ran the marathon.,She ran the race.,True,Polysemy,marathon,race,M1_a_M1_b,V,4.0,4.0,0.0,17,0.0,0.190988779,0.136221111,0.0,M1_a,M1_b,,,ran
551,run,She ran the shop.,She ran the company.,True,Polysemy,shop,company,M2_a_M2_b,V,4.0,4.0,0.0,10,0.0,0.058786392,0.086003184,0.0,M2_a,M2_b,,,ran
552,sage,He saw the wise sage.,He saw the fragrant sage.,False,Homonymy,wise,fragrant,M1_a_M2_a,N,0.333333333,0.0,0.333333333,12,0.492365964,0.329650939,0.115150928,0.142133811,M1_a,M2_a,0.6111111111111109,1.50054456345958,sage
553,sage,He saw the wise sage.,He saw the bushy sage.,False,Homonymy,wise,bushy,M1_a_M2_b,N,0.666666667,0.0,0.666666667,15,1.175139303,0.336821139,0.0938364269999999,0.303419663,M1_a,M2_b,0.695652173913043,1.52060940560911,sage
554,sage,He saw the renowned sage.,He saw the fragrant sage.,False,Homonymy,renowned,fragrant,M1_b_M2_a,N,0.45,0.0,0.45,20,0.686332741,0.376201749,0.072128057,0.153468666,M1_b,M2_a,0.866666666666667,1.40746310109799,sage
555,sage,He saw the renowned sage.,He saw the bushy sage.,False,Homonymy,renowned,bushy,M1_b_M2_b,N,0.818181818,0.0,0.818181818,11,1.250454463,0.394118071,0.083328903,0.377026206,M1_b,M2_b,0.590909090909091,1.29684932888065,sage
556,sage,He saw the wise sage.,He saw the renowned sage.,True,Homonymy,wise,renowned,M1_a_M1_b,N,3.230769231,4.0,0.7692307690000001,13,1.300887271,0.123151422,0.080750287,0.360801212,M1_a,M1_b,,,sage
557,sage,He saw the fragrant sage.,He saw the bushy sage.,True,Homonymy,fragrant,bushy,M2_a_M2_b,N,2.5,3.0,0.5,6,0.8366600270000001,0.041147172,0.045371413,0.341565026,M2_a,M2_b,,,sage
558,scale,It was a fish scale.,It was a music scale.,False,Homonymy,fish,music,M1_a_M2_a,N,0.133333333,0.0,0.133333333,15,0.351865775,0.1779569389999999,0.0970801709999999,0.090851353,M1_a,M2_a,-0.0714285714285714,1.49173547429654,scale
559,scale,It was a fish scale.,It was a major scale.,False,Homonymy,fish,major,M1_a_M2_b,N,0.428571429,0.0,0.428571429,7,0.786795792,0.38500911,0.134072304,0.297380857,M1_a,M2_b,0.227272727272727,1.1925090867905,scale
560,scale,It was a lizard scale.,It was a music scale.,False,Homonymy,lizard,music,M1_b_M2_a,N,0.222222222,0.0,0.222222222,18,0.732084498,0.27836597,0.090644598,0.172553971,M1_b,M2_a,0.181818181818182,1.25873570872347,scale
561,scale,It was a lizard scale.,It was a major scale.,False,Homonymy,lizard,major,M1_b_M2_b,N,0.307692308,0.0,0.307692308,13,0.630425172,0.436147988,0.133900106,0.174848483,M1_b,M2_b,0.4,1.56944509134179,scale
562,scale,It was a fish scale.,It was a lizard scale.,True,Homonymy,fish,lizard,M1_a_M1_b,N,3.5,4.0,0.5,14,0.650443636,0.110029995,0.043736637,0.173838374,M1_a,M1_b,,,scale
563,scale,It was a music scale.,It was a major scale.,True,Homonymy,music,major,M2_a_M2_b,N,2.5,3.0,0.5,10,1.715938357,0.334735692,0.1175340409999999,0.542627353,M2_a,M2_b,,,scale
564,scene,It was a touching scene.,It was a nature scene.,False,Polysemy,touching,nature,M1_a_M2_a,N,2.611111111,3.0,0.3888888889999999,18,1.144752164,0.314999282,0.075829029,0.269820673,M1_a,M2_a,-0.5625,1.31497781983829,scene
565,scene,It was a touching scene.,It was a panoramic scene.,False,Polysemy,touching,panoramic,M1_a_M2_b,N,2.333333333,2.0,0.333333333,9,1.322875656,0.218982518,0.05799669,0.440958552,M1_a,M2_b,-0.818181818181818,1.09702470503777,scene
566,scene,It was a well-acted scene.,It was a nature scene.,False,Polysemy,well-acted,nature,M1_b_M2_a,N,1.636363636,1.0,0.636363636,11,1.120064933,0.546362102,0.057291746,0.337712284,M1_b,M2_a,-1.0,1.32842232831014,scene
567,scene,It was a well-acted scene.,It was a panoramic scene.,False,Polysemy,well-acted,panoramic,M1_b_M2_b,N,2.090909091,2.0,0.090909091,11,0.70064905,0.569117695,0.050116241,0.211253637,M1_b,M2_b,-1.22727272727273,0.869143978527871,scene
568,scene,It was a touching scene.,It was a well-acted scene.,True,Polysemy,touching,well-acted,M1_a_M1_b,N,3.857142857,4.0,0.142857143,14,0.36313652,0.564268559,0.083350897,0.097052317,M1_a,M1_b,,,scene
569,scene,It was a nature scene.,It was a panoramic scene.,True,Polysemy,nature,panoramic,M2_a_M2_b,N,3.714285714,4.0,0.285714286,14,0.611249846,0.21104008,0.056977987,0.163363393,M2_a,M2_b,,,scene
570,seal,It was a gold seal.,It was a circus seal.,False,Homonymy,gold,circus,M1_a_M2_a,N,0.2,0.0,0.2,10,0.421637021,0.121741474,0.086809099,0.133333333,M1_a,M2_a,0.230769230769231,1.5892265495016795,seal
571,seal,It was a gold seal.,It was a trained seal.,False,Homonymy,gold,trained,M1_a_M2_b,N,0.7,0.0,0.7,10,1.33749351,0.3664023279999999,0.091768205,0.422952585,M1_a,M2_b,0.5333333333333329,1.50554530541816,seal
572,seal,It was a certified seal.,It was a circus seal.,False,Homonymy,certified,circus,M1_b_M2_a,N,0.090909091,0.0,0.090909091,22,0.294244943,0.218169928,0.110564947,0.062733233,M1_b,M2_a,0.178571428571429,1.49204238418031,seal
573,seal,It was a certified seal.,It was a trained seal.,False,Homonymy,certified,trained,M1_b_M2_b,N,0.8,0.0,0.8,10,1.229272594,0.1929743289999999,0.06107676,0.388730126,M1_b,M2_b,0.681818181818182,1.24924219453477,seal
574,seal,It was a gold seal.,It was a certified seal.,True,Homonymy,gold,certified,M1_a_M1_b,N,3.411764706,3.0,0.411764706,17,0.6183469420000001,0.262364924,0.094911754,0.149971162,M1_a,M1_b,,,seal
575,seal,It was a circus seal.,It was a trained seal.,True,Homonymy,circus,trained,M2_a_M2_b,N,3.625,4.0,0.375,8,1.060660172,0.280324876,0.081836522,0.375,M2_a,M2_b,,,seal
576,serve,She served a pie.,She served a summons.,False,Polysemy,pie,summons,M1_a_M2_a,V,1.777777778,2.0,0.222222222,9,1.56347192,0.378617704,0.183701873,0.5211573070000001,M1_a,M2_a,-1.29166666666667,1.23285341230492,served
577,serve,She served a pie.,She served a warrant.,False,Polysemy,pie,warrant,M1_a_M2_b,V,1.0,1.0,0.0,15,0.9258201,0.549064308,0.169079483,0.239045722,M1_a,M2_b,-1.35,1.08942283125661,served
578,serve,She served a lasagna.,She served a summons.,False,Polysemy,lasagna,summons,M1_b_M2_a,V,1.4375,1.0,0.4375,16,1.2632629709999998,0.403398216,0.215635061,0.315815743,M1_b,M2_a,-1.1578947368421102,1.21395395733377,served
579,serve,She served a lasagna.,She served a warrant.,False,Polysemy,lasagna,warrant,M1_b_M2_b,V,1.714285714,2.0,0.285714286,7,1.496026483,0.531154156,0.204917371,0.565444861,M1_b,M2_b,-0.133333333333333,1.7265434778633202,served
580,serve,She served a pie.,She served a lasagna.,True,Polysemy,pie,lasagna,M1_a_M1_b,V,4.0,4.0,0.0,16,0.0,0.14031893,0.0556363459999999,0.0,M1_a,M1_b,,,served
581,serve,She served a summons.,She served a warrant.,True,Polysemy,summons,warrant,M2_a_M2_b,V,2.928571429,3.5,0.571428571,14,1.268814451,0.342206717,0.0569540859999999,0.339104926,M2_a,M2_b,,,served
582,sing,The girl sang.,The bird sang.,False,Polysemy,girl,bird,M1_a_M2_a,V,3.705882353,4.0,0.294117647,17,0.4696682179999999,0.233257055,0.07061404,0.113911275,M1_a,M2_a,-0.6190476190476191,1.2440333788203002,sang
583,sing,The girl sang.,The cricket sang.,False,Polysemy,girl,cricket,M1_a_M2_b,V,2.916666667,3.0,0.083333333,12,0.99620492,0.283290148,0.129253685,0.2875795889999999,M1_a,M2_b,-1.40909090909091,1.1815684051733502,sang
584,sing,The choir sang.,The bird sang.,False,Polysemy,choir,bird,M1_b_M2_a,V,3.4444444439999997,4.0,0.5555555560000001,9,0.881917104,0.232686758,0.081282616,0.293972368,M1_b,M2_a,-0.5,1.42457423980145,sang
585,sing,The choir sang.,The cricket sang.,False,Polysemy,choir,cricket,M1_b_M2_b,V,2.875,3.0,0.125,16,1.147460965,0.171961606,0.138810694,0.286865241,M1_b,M2_b,-1.70588235294118,0.4696682183138621,sang
586,sing,The girl sang.,The choir sang.,True,Polysemy,girl,choir,M1_a_M1_b,V,4.0,4.0,0.0,14,0.0,0.205823958,0.064520538,0.0,M1_a,M1_b,,,sang
587,sing,The bird sang.,The cricket sang.,True,Polysemy,bird,cricket,M2_a_M2_b,V,3.777777778,4.0,0.222222222,9,0.440958552,0.185122371,0.078307152,0.146986184,M2_a,M2_b,,,sang
